name,artist,url,release_date,added_at,created_at
drunk,keshi,https://open.spotify.com/album/37FLvUnF5qC1LZBNCWqG1A,2020-10-23,2023-04-10,2023-07-31
The Day That I Met You,Matilda Mann,https://open.spotify.com/album/2w5BVD5WObeg5FkJxBgmES,2023-02-22,2023-04-10,2023-07-31
Brown Eyes Baby,Keith Urban,https://open.spotify.com/album/16epea6WNW5vPhusDbw3xp,2022-07-08,2023-04-10,2023-07-31
One Too Many,Keith Urban,https://open.spotify.com/album/4F3rUFQcKJm6b1BsJRwAbf,2020-09-18,2023-04-10,2023-07-31
Don’t Close Your Eyes,Dylan Scott,https://open.spotify.com/album/4p8FDtniP33rWFb8aMpLWn,2019-08-09,2023-04-11,2023-07-31
Between An Old Memory And Me,Dylan Scott,https://open.spotify.com/album/3TX1KQvBzb9XbNACC0BHkl,2019-07-05,2023-04-11,2023-07-31
Nobody,Dylan Scott,https://open.spotify.com/album/2du0g6QFWaA3uA5lhFGaQX,2019-04-26,2023-04-11,2023-07-31
You Got Me,Dylan Scott,https://open.spotify.com/album/2du0g6QFWaA3uA5lhFGaQX,2019-04-26,2023-04-11,2023-07-31
Crazy Over Me (Stripped),Dylan Scott,https://open.spotify.com/album/2oVFV46RLsec7XW5J0ExXT,2018-10-26,2023-04-11,2023-07-31
Crazy Over Me,Dylan Scott,https://open.spotify.com/album/2zSuxzKE7PIi9LhCk3uL6o,2017-08-04,2023-04-11,2023-07-31
Ain't Me,Soulajar,https://open.spotify.com/album/1v9Dt0v6jyEUYr10a6PWm7,2020-04-28,2023-04-11,2023-07-31
映写幕の向こうへ,INNER JOURNEY,https://open.spotify.com/album/3SnT5yTFA8Dyjce9hKHoVL,2022-09-07,2023-04-11,2023-07-31
気持ちの糸,tonun,https://open.spotify.com/album/0pm0eF38vMHFgTlFjWxnuR,2023-04-05,2023-04-12,2023-07-31
Tempted,Squeeze,https://open.spotify.com/album/4178w40uOpDld2RnR1ifCy,1981,2023-04-12,2023-07-31
Nightmare,Kiyotaka Sugiyama,https://open.spotify.com/album/6BNkiD2XOV1g2BZGHSOKQJ,2023-04-05,2023-04-12,2023-07-31
聞いてたの? - feat. 三浦透子,Keach Arimoto,https://open.spotify.com/album/3nteWD6tjiRcJB0uxbtray,2023-04-05,2023-04-12,2023-07-31
Before You Go,Lewis Capaldi,https://open.spotify.com/album/2wiPF3m0ylst0JSk1IvZL8,2019-11-22,2023-04-13,2023-07-31
Hold on,"['showmore', 'Gimgigam']",https://open.spotify.com/album/0WSFViphXCkNPkHwSiTuO3,2023-03-01,2023-04-13,2023-07-31
Uhaw (Tayong Lahat),Dilaw,https://open.spotify.com/album/35qpGQN1On4Un7ZUdTVQgD,2022-12-16,2023-04-13,2023-07-31
Naked - Feat. Leven Kali,"['Adi Oasis', 'Leven Kali']",https://open.spotify.com/album/7anDRgbTFWggPG51LUEhuG,2023-03-01,2023-04-13,2023-07-31
Musika,Dionela,https://open.spotify.com/album/3A0K1ImYGMKTYDLe5EgLWv,2022-09-28,2023-04-14,2023-07-31
Tough Country,The Panhandlers,https://open.spotify.com/album/4usJHvZr3K0vTvb7bzzw7w,2023-03-03,2023-04-14,2023-07-31
5AM,Pecos & the Rooftops,https://open.spotify.com/album/2FB6kHSCZ9cfzEnqThq7gu,2023-03-03,2023-04-14,2023-07-31
Thought You Should Know,Morgan Wallen,https://open.spotify.com/album/4kbT7O8zsXUw8CZvhBR46i,2022-05-06,2023-04-14,2023-07-31
Soup,7co,https://open.spotify.com/album/0wp5HjYpk5v6SLU8QUmDjX,2023-02-24,2023-04-14,2023-07-31
Nosedive,BoyWithUke,https://open.spotify.com/album/5AYFv9iMMbwWAR5APhNHrp,2023-02-24,2023-04-14,2023-07-31
The Part,Luke Combs,https://open.spotify.com/album/5Uly85dJHHDfHQCsyUQ8gw,2023-03-24,2023-04-15,2023-07-31
Patio de la Cárcel - Acústico,"['Omar Montes', 'Farruko', 'Omar Montes & Farruko']",https://open.spotify.com/album/4hILNMCUpweNbayMaLPetD,2023-04-06,2023-04-15,2023-07-31
THERAPY,Jaz Karis,https://open.spotify.com/album/13pHhMjxP0rRnWm7o0CZHw,2023-04-13,2023-04-15,2023-07-31
First Place,Sam MacPherson,https://open.spotify.com/album/3fA793BjWaUIqwknayn2OX,2023-04-14,2023-04-15,2023-07-31
Tails I Lose,Parker McCollum,https://open.spotify.com/album/3goaHaBpCfkyHLcw5ReS8b,2023-04-14,2023-04-15,2023-07-31
Hooked,Sam Short,https://open.spotify.com/album/6fvvgoTSS7hVS1X6nyWBwl,2023-04-11,2023-04-15,2023-07-31
Kunwari,Daniel Paringit,https://open.spotify.com/album/0gM7TgvVGuHfDQdyqand4w,2023-03-31,2023-04-16,2023-07-31
AM/FM,rum.gold,https://open.spotify.com/album/5C7wsbtvtoVg24iVKGqSD1,2023-04-14,2023-04-17,2023-07-31
Thankful,Surfaces,https://open.spotify.com/album/7yOGwFeMaA4ucX5W0JFMKq,2023-04-14,2023-04-17,2023-07-31
Sunday Best,Surfaces,https://open.spotify.com/album/3mMWlBGocBwsS1Q0o9wvlc,2019-01-06,2023-04-17,2023-07-31
Come With Me,Surfaces,https://open.spotify.com/album/5PrhnVNOKoJC2aLLfabxuB,2021-06-25,2023-04-17,2023-07-31
Wave of You,Surfaces,https://open.spotify.com/album/5PrhnVNOKoJC2aLLfabxuB,2021-06-25,2023-04-17,2023-07-31
Good Day,Surfaces,https://open.spotify.com/album/3wmbsIFbLZ5FLT55iqB9KL,2020-02-28,2023-04-17,2023-07-31
The Redwing,Feist,https://open.spotify.com/album/1p4Q0pUvvURdCwC842Abjn,2023-04-14,2023-04-17,2023-07-31
WONDERLAND,Frost Children,https://open.spotify.com/album/7qngj2U22AGXVoZB6QsZ51,2023-04-14,2023-04-17,2023-07-31
Girl in the Mirror,Megan Moroney,https://open.spotify.com/album/3pvp1aMU2i1lF6sFlsXV5J,2023-04-14,2023-04-17,2023-07-31
Right My Wrongs,Khamari,https://open.spotify.com/album/0MUdV84DUtrrIfUlr1QNL2,2023-04-14,2023-04-17,2023-07-31
Fantasy (with GAYLE & Em Beihold),"['Lauren Spencer Smith', 'GAYLE', 'Em Beihold']",https://open.spotify.com/album/7dJfiWaQ0a1kCxGvEfXL3A,2023-04-14,2023-04-17,2023-07-31
Dance With You,Brett Young,https://open.spotify.com/album/7rbVJCe9cnXniQ9cgJW7lp,2023-04-14,2023-04-17,2023-07-31
Wish You The Best,Lewis Capaldi,https://open.spotify.com/album/7dhkqX7ovYADB1xwZr9bwS,2023-04-14,2023-04-17,2023-07-31
Sleep Well,d4vd,https://open.spotify.com/album/7l7D7PZUCYo2JJsFFxlwYO,2023-04-13,2023-04-17,2023-07-31
Must Be Love,Roomies,https://open.spotify.com/album/3zjf043R7hfhOWybjg3btf,2023-02-24,2023-04-17,2023-07-31
祈り,"['dawgss', 'salasa']",https://open.spotify.com/album/7HytM9B1Hbl3MDAMKdE5c6,2023-02-22,2023-04-17,2023-07-31
Waiting,Bailey Zimmerman,https://open.spotify.com/album/5FGZeAnAbmC0MJD597764o,2022-10-14,2023-04-18,2023-07-31
Hunger for Blood,Kenta Dedachi,https://open.spotify.com/album/3mgNcr1KZEYsmQngQW7s9H,2023-04-12,2023-04-18,2023-07-31
飽きるまで,POOL,https://open.spotify.com/album/4A8hy1U1Ozaq0NjWAO1vbu,2023-04-12,2023-04-18,2023-07-31
My Heart Will Go On - The Voice Australia 2020 Performance / Live,Johnny Manuel,https://open.spotify.com/album/1xhUY37oELTxeryRKpraAr,2020-07-19,2023-04-18,2023-07-31
Don't Let Me Go,Sem Eisinger,https://open.spotify.com/album/0JgVq1pP3xboLNgdxCopEH,2023-04-13,2023-04-18,2023-07-31
Water My Heart (feat. Mereba),rum.gold,https://open.spotify.com/album/3s8P0go7OUTdf9NzZFS15a,2023-02-24,2023-04-18,2023-07-31
Halo - Spotify Singles,Tauren Wells,https://open.spotify.com/album/0Innco4HcewIE6ClCLB9kS,2023-02-22,2023-04-19,2023-07-31
New Order T-Shirt,The National,https://open.spotify.com/album/2r3ZTexCYXDSGmTbcNyqmw,2023-02-23,2023-04-19,2023-07-31
Light On In The Kitchen,Ashley McBryde,https://open.spotify.com/album/335hPIk2TDnJwANpw18P6G,2023-02-24,2023-04-19,2023-07-31
Walking Each Other Home,Dierks Bentley,https://open.spotify.com/album/2atbiuUu1Xm0jLmObSynT4,2023-02-24,2023-04-19,2023-07-31
Bruises,Reneé Rapp,https://open.spotify.com/album/1KSAqXIHFEWo73keoru7FX,2023-02-24,2023-04-19,2023-07-31
Rhyme Dust,"['MK', 'Dom Dolla']",https://open.spotify.com/album/1vSO4N7cwo4pBywCSGF5BR,2023-02-24,2023-04-19,2023-07-31
Wings,Jonas Brothers,https://open.spotify.com/album/1gZbP4bJhkyyompPUyfAdj,2023-02-24,2023-04-19,2023-07-31
Right Here (feat. Benny Sings),M.I.L.K.,https://open.spotify.com/album/1FONSSx47AfEC6DBTumU2W,2023-02-17,2023-04-19,2023-07-31
ただ いま,HIROBA,https://open.spotify.com/album/5s0belplxdkwtyTQkBoR4t,2023-02-15,2023-04-19,2023-07-31
So Real feat. Nicholas Ryan Gant & Suede Jury,mabanua,https://open.spotify.com/album/7MtotnJHqALhZyyX50egUA,2023-02-15,2023-04-19,2023-07-31
Everywhere I Go,Cat Clyde,https://open.spotify.com/album/3vFxPWFA56HSBQr096PbUO,2023-02-17,2023-04-19,2023-07-31
Don't Be So Hard On Yourself,Billy Lockett,https://open.spotify.com/album/5C14IfR0VeIhLeYT2f2GOy,2023-02-17,2023-04-19,2023-07-31
Un Cumbión Dolido,Christian Nodal,https://open.spotify.com/album/7nCJIsXrNGI0Ya2v1jmWzK,2023-02-17,2023-04-19,2023-07-31
miss misery,Forrest Nolan,https://open.spotify.com/album/3AOmVaNza6c5sfnjDeYDVk,2023-02-14,2023-04-19,2023-07-31
Tucson Too Late,Jordan Davis,https://open.spotify.com/album/6izHNYgyKzGdRpYwtYFaaG,2023-02-17,2023-04-19,2023-07-31
Yesterday,Jay Park,https://open.spotify.com/album/2SrVGg8uLdBqztuflHxiiT,2023-02-13,2023-04-19,2023-07-31
愛を伝えたいだとか,Aimyon,https://open.spotify.com/album/0ct8ESCAYEpDGYJOndCfft,2017-09-12,2023-04-19,2023-07-31
Valentine's Day,gb,https://open.spotify.com/album/7qt6DCMXltOD6WoCQHAObN,2023-02-08,2023-04-20,2023-07-31
How You Feel,Crystal Kay,https://open.spotify.com/album/3qgty8ZFzuSYC7WNG0GOQX,2023-02-09,2023-04-20,2023-07-31
All I Really Wanna Do,Devon Gilfillian,https://open.spotify.com/album/7uJEue4cTERq6gsqh8WAks,2023-02-10,2023-04-20,2023-07-31
Tears Run Dry,Abraham Alexander,https://open.spotify.com/album/6tOPyaHFIOa9zXDQr5m4cJ,2023-02-08,2023-04-20,2023-07-31
Walmart,Sam Hunt,https://open.spotify.com/album/2v0dxwD473D2ZxW2VbUrEY,2023-02-10,2023-04-20,2023-07-31
Kiss,NCT DOJAEJUNG,https://open.spotify.com/album/3sVBVr420an61GAwib9AYk,2023-04-17,2023-04-20,2023-07-31
fall in love,JAWNY,https://open.spotify.com/album/64zk1KS5iiwGuTmHgRjKrd,2023-02-10,2023-04-21,2023-07-31
Love You Anyway,Luke Combs,https://open.spotify.com/album/4ettM87GR2TdBLDTTBdfeF,2023-02-10,2023-04-21,2023-07-31
Rain,Motohiro Hata,https://open.spotify.com/album/0fBfQqaMCXmFe2rgHPi24t,2013-05-29,2023-04-21,2023-07-31
We Go Down Together (with Khalid),"['Dove Cameron', 'Khalid']",https://open.spotify.com/album/3ja0XiK9ABd3vSbLNHlna3,2023-02-10,2023-04-21,2023-07-31
"Where is ""LH""?",LAGHEADS,https://open.spotify.com/album/29hUw40qYCdiUKb5ry9Fjp,2023-01-25,2023-04-21,2023-07-31
"What is ""LH""?",LAGHEADS,https://open.spotify.com/album/6GpwkizewH7V8VMNJEaYkh,2022-01-19,2023-04-21,2023-07-31
Sayonara Sunset,Shikao Suga,https://open.spotify.com/album/39JkWHpnRuDFRAW11829PZ,2023-02-01,2023-04-21,2023-07-31
サニーサイドへようこそ,笹川真生,https://open.spotify.com/album/5FHtCU9ckAPQfBlEMg4HQG,2023-02-01,2023-04-21,2023-07-31
Playground,LAGHEADS,https://open.spotify.com/album/29hUw40qYCdiUKb5ry9Fjp,2023-01-25,2023-04-21,2023-07-31
Always,Daniel Caesar,https://open.spotify.com/album/7ivbFszr1TbVadj89BIy1y,2023-04-07,2023-04-23,2023-07-31
Same Boat,Zac Brown Band,https://open.spotify.com/album/1aNIT8Eao5zaUVkmZ3ib0J,2022-09-30,2023-04-24,2023-07-31
TATTOO,OFFICIAL HIGE DANDISM,https://open.spotify.com/album/3VqutKQybsb2z1IT9CDRUE,2023-04-21,2023-04-24,2023-07-31
Heavenly Sent,Sam Smith,https://open.spotify.com/album/5BNUgsVK7qqfFnV046qHfW,2023-04-12,2023-04-24,2023-07-31
Blue Railroad Train,Leftover Salmon,https://open.spotify.com/album/30ccEntmZBvjhe7KuuP0vm,2023-04-21,2023-04-24,2023-07-31
Silhouettes,Blue Wednesday,https://open.spotify.com/album/2Cfpkn4lfsntXyxRq4t01w,2023-04-21,2023-04-24,2023-07-31
Diba,Zack Tabudlo,https://open.spotify.com/album/7506eOSyf4dosbVy6mPJPZ,2023-04-21,2023-04-24,2023-07-31
Dream Dating,Superviolet,https://open.spotify.com/album/4SzsXZYL0FRUgwLYmqTUbC,2023-04-21,2023-04-24,2023-07-31
dopamine,Madelline,https://open.spotify.com/album/2emZOQ9v8v9csDYeqDWnE3,2023-04-19,2023-04-24,2023-07-31
A New Thing,Madison Ryann Ward,https://open.spotify.com/album/5e2Kuvl2v660idmQZMzXVz,2023-04-21,2023-04-24,2023-07-31
Sky,Leonald,https://open.spotify.com/album/4zDj9doKBQ81SgFqgGQhcR,2023-01-25,2023-04-24,2023-07-31
ワスレガタキ,Huwie Ishizaki,https://open.spotify.com/album/3soHYtUh1ITKtBAHPPBJwO,2023-04-20,2023-04-26,2023-07-31
さよならアモル,Priscilla Ahn,https://open.spotify.com/album/0NcwvfkKIkc8LFD0NXisTP,2023-04-19,2023-04-26,2023-07-31
ただそれだけのことがさ,マルシィ,https://open.spotify.com/album/2xO7qPcley2aBcIy0Lf6mK,2023-04-19,2023-04-26,2023-07-31
Oporto-Madrid Blvd,St. Paul & The Broken Bones,https://open.spotify.com/album/6t1L6t6AQqyS4ZUJtnkhBt,2023-04-21,2023-04-26,2023-07-31
Man of the House,Corey Kent,https://open.spotify.com/album/3GzEOaDoskgsIMeUIxr0Jm,2023-02-03,2023-04-26,2023-07-31
Almost Loved You,Michal Leah,https://open.spotify.com/album/7mMRGWSoqwWWwQzCI2eMqh,2023-02-03,2023-04-26,2023-07-31
How The Story Ends,Lily Williams,https://open.spotify.com/album/6hFUWN8f9dlGuBaCeYsmul,2023-02-03,2023-04-26,2023-07-31
Gatekeeper,Dylan Conrique,https://open.spotify.com/album/2cbHlXqnA646x6mGL8RpWB,2023-02-03,2023-04-26,2023-07-31
Moderación (Con Camilo),"['JP Saxe', 'Camilo']",https://open.spotify.com/album/6MOmPtc8mFnVFjN8zDh6rD,2023-02-02,2023-04-26,2023-07-31
Cowboy Boots,Dierks Bentley,https://open.spotify.com/album/6735zwF78QfE3MuvoFRkdq,2023-02-03,2023-04-26,2023-07-31
Say You Won't Let Go,James Arthur,https://open.spotify.com/album/7oiJYvEJHsmYtrgviAVIBD,2016-10-28,2023-04-26,2023-07-31
flounder,quinnie,https://open.spotify.com/album/7MzdCXOPsppZO7fkaQQvKf,2023-01-27,2023-04-28,2023-07-31
Growin' Up and Gettin' Old,Luke Combs,https://open.spotify.com/album/2tyF3XymQtvSySp5osmr6d,2023-01-27,2023-04-28,2023-07-31
Small Town Me,Tyler Hubbard,https://open.spotify.com/album/2S3Q7phoa4bZEijkTRYaLu,2023-01-27,2023-04-28,2023-07-31
エンベロープ,KOBUKURO,https://open.spotify.com/album/5uYtZO7ktR3x2r6xSO2bAP,2023-01-20,2023-04-28,2023-07-31
Amai Yume ~Sweet Dreams~,Roomies,https://open.spotify.com/album/3k9HxwEgXVk4zKyfBlM0rp,2023-01-20,2023-04-28,2023-07-31
約束の場所,CHEMISTRY,https://open.spotify.com/album/2L6C3DLiWU2Ya1Ej2IGcjD,2001,2023-04-28,2023-07-31
マタアイマショウ,SEAMO,https://open.spotify.com/album/6wCfAaVEMMrC7qNZ5UoLOL,2008,2023-04-28,2023-07-31
Cry Baby,SEAMO,https://open.spotify.com/album/6okVGNCoLQgcvgXEoe38jE,2007,2023-04-28,2023-07-31
a bird in the sky feat. 花れん,"['kento ohgiya Unknown Colors', 'Kento Ohgiya']",https://open.spotify.com/album/1mCrI4XlY2ymmXYzsDdJIz,2023-04-19,2023-05-01,2023-07-31
All Right Here,Morgan Evans,https://open.spotify.com/album/21bX9HbO7Hp29Hb35xuOmr,2023-04-21,2023-05-01,2023-07-31
Hopelessly,Prateek Kuhad,https://open.spotify.com/album/7aceEsnN7sznnw0R39Lvfe,2023-04-28,2023-05-01,2023-07-31
Walang Kapalit (AM VER.),Arthur Miguel,https://open.spotify.com/album/6SgJspX5hiL8lPcd6shyAs,2023-04-26,2023-05-01,2023-07-31
Whiskey River (Recorded At Luck Reunion) - Spotify Singles,The War and Treaty,https://open.spotify.com/album/48eE2fd87vxdyIgTQU4sw7,2023-04-28,2023-05-01,2023-07-31
Cosmos,Zinadelphia,https://open.spotify.com/album/7c1BLJpEBis33PSOamN2Jb,2023-04-26,2023-05-01,2023-07-31
Coming Down High,Warren Zeiders,https://open.spotify.com/album/647tpR2UkbdPoTRgqEOySx,2023-04-28,2023-05-01,2023-07-31
Forever In A Song,rum.gold,https://open.spotify.com/album/2NvrZxKKfKBN3UBJqdn5Ep,2023-04-28,2023-05-01,2023-07-31
Widows,Matt Maltese,https://open.spotify.com/album/28DLjjQKZ9qRvKFSu5Y7QM,2023-04-28,2023-05-01,2023-07-31
Something To Dance To,Willie Jones,https://open.spotify.com/album/3CN2Jr3yuLh1soyJPNErQC,2023-04-28,2023-05-01,2023-07-31
California Sober (feat. Willie Nelson),Billy Strings,https://open.spotify.com/album/0mTOUvkezKot3JI1Cd9iDP,2023-04-28,2023-05-01,2023-07-31
in my head,Mad Tsai,https://open.spotify.com/album/6LxluJA87ubb7G4prSX07I,2023-04-27,2023-05-01,2023-07-31
Open My Door,Alice Phoebe Lou,https://open.spotify.com/album/0CLN8x2MGw8htb94l0tBGv,2023-04-28,2023-05-01,2023-07-31
Sad Ass Country Song,Cole Swindell,https://open.spotify.com/album/0rsIuMdNjcwbnS9kL4DKAf,2022-04-08,2023-05-01,2023-07-31
Highs & Lows,Chance Peña,https://open.spotify.com/album/5xcCwJuG2hWwWIwWSWXxw8,2023-04-28,2023-05-01,2023-07-31
Canvas,Colton Dixon,https://open.spotify.com/album/2l2BPv4eVYXFY3Es8mvFui,2023-04-28,2023-05-01,2023-07-31
Hands On The Wheel (Feat. Particle Kid) (Recorded at Luck Reunion) - Spotify Singles,"['Margo Price', 'Particle Kid']",https://open.spotify.com/album/1WTJCdZuGWrQcLJdv2jeVu,2023-04-28,2023-05-01,2023-07-31
New,Lauren Daigle,https://open.spotify.com/album/658wAowCbIm9PT2VxUbYrs,2023-04-28,2023-05-01,2023-07-31
Fuck what u heard,"['The Blessed Madonna', 'Todd Edwards']",https://open.spotify.com/album/31kvCru828NJSvrG2FymOR,2023-04-28,2023-05-01,2023-07-31
Freak Me Now,Jessie Ware,https://open.spotify.com/album/17g3sAeWfpHSJlqMHuRAr6,2023-04-28,2023-05-01,2023-07-31
Sometimes She Stays,Kip Moore,https://open.spotify.com/album/7mmVEoq1bAhpr3H5maA0T1,2023-04-28,2023-05-01,2023-07-31
ひずみ,HARUHI,https://open.spotify.com/album/6UkU66I4Y5J1ZuunCbLcFC,2017-07-26,2023-05-07,2023-07-31
Traingazing,"['Sam Wills', 'Honey Mooncie']",https://open.spotify.com/album/5r9C08yALmCzzArnWeoxHC,2020-03-04,2023-05-07,2023-07-31
Traingazing - Acoustic,"['Sam Wills', 'Honey Mooncie']",https://open.spotify.com/album/2DivG16jdGu2jpZolWodUc,2020-05-29,2023-05-07,2023-07-31
Good Day - Acoustic,Jake Scott,https://open.spotify.com/album/1YAvqhRktm7QEsuWYHSDgl,2022-12-09,2023-05-07,2023-07-31
Woman (feat. Lianne La Havas),Nao,https://open.spotify.com/album/0mlSanObCAti0PvharqR1u,2021-09-24,2023-05-07,2023-07-31
Comin' Through,Hojean,https://open.spotify.com/album/08w80ZQxYfFGVrT5p7F8xU,2022-12-28,2023-05-07,2023-07-31
Hold Me,Hojean,https://open.spotify.com/album/08w80ZQxYfFGVrT5p7F8xU,2022-12-28,2023-05-07,2023-07-31
"Amor, Amor",Gipsy Kings,https://open.spotify.com/album/43uh4QoHA259dOUkXte7dl,1987-08-24,2023-05-07,2023-07-31
Come fly with me,Taro Hakase,https://open.spotify.com/album/19dTV9pz9TsdYfMUlNG8Uo,2010-09-29,2023-05-07,2023-07-31
Sygrayem (Let's Play),Carlos Rafael Rivera,https://open.spotify.com/album/7Gdn94u4xTxoIpfq2rZci9,2020-10-23,2023-05-07,2023-07-31
Life Goes On,Ed Sheeran,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,2023-05-08,2023-07-31
Salt Water,Ed Sheeran,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,2023-05-08,2023-07-31
FEARLESS (2023 Ver.),LE SSERAFIM,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,2023-05-01,2023-05-08,2023-07-31
merry-go-round,tonun,https://open.spotify.com/album/2fGBPXYiquxrRt3fYcRpyt,2023-05-03,2023-05-08,2023-07-31
All Things,Kirk Franklin,https://open.spotify.com/album/30hJTxaNjKsXkvyhSs8rL9,2023-05-05,2023-05-08,2023-07-31
"Kahani (Sonu's Version) [From ""Laal Singh Chaddha""]","['Pritam', 'Sonu Nigam', 'Muthamil']",https://open.spotify.com/album/3ykiczsuyZ8QbjG0KXp7QI,2023-04-30,2023-05-08,2023-07-31
Rocky 6 (feat. CJ Fly),"['Kota the Friend', 'Statik Selektah']",https://open.spotify.com/album/43DmATz8B7QzovFhSmNZGW,2023-04-26,2023-05-08,2023-07-31
Crystal Ball Room,Nico Segal,https://open.spotify.com/album/1U5yo9uoLUJsw62K9lUqFq,2023-04-26,2023-05-08,2023-07-31
That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,"['Charlie Puth', 'Dan + Shay', 'Sabrina Carpenter']",https://open.spotify.com/album/0TN8dXBkeIqDjVfUV3gPpc,2023-04-14,2023-05-08,2023-07-31
Love Love (feat. Arin Ray),"['Dinner Party', 'Terrace Martin', 'Robert Glasper']",https://open.spotify.com/album/57O5Ll1mLkLQgSeOCayVCe,2023-04-14,2023-05-08,2023-07-31
Whatever She Wants,Michael Bolton,https://open.spotify.com/album/3iAI36xSp4CxNOuddYICXX,2023-05-05,2023-05-08,2023-07-31
In Plain Sight,Matilda Mann,https://open.spotify.com/album/5ucZskRXstBtzif13kXYM0,2023-05-05,2023-05-08,2023-07-31
whatever,Walk off the Earth,https://open.spotify.com/album/7dt6sUWujCzWUkNhI73mk7,2023-05-05,2023-05-08,2023-07-31
My Stupid Heart - Kids Version,"['Walk off the Earth', 'Luminati Suns']",https://open.spotify.com/album/5M9RpgjX89iljRgIpzkcjy,2023-02-17,2023-05-08,2023-07-31
Paki Sabi,SunKissed Lola,https://open.spotify.com/album/0eSx2ysOi54l7XhIrzWEDf,2023-05-05,2023-05-08,2023-07-31
Eat Your Young,Hozier,https://open.spotify.com/album/5lM3iubwxuTV9CdUjrmeL9,2023-05-05,2023-05-08,2023-07-31
close to you,Reneé Dominique,https://open.spotify.com/album/3tCt4ADCK1MRyS5kNS9eSA,2023-05-01,2023-05-08,2023-07-31
here there & everywhere,Reneé Dominique,https://open.spotify.com/album/3tCt4ADCK1MRyS5kNS9eSA,2023-05-01,2023-05-08,2023-07-31
If I Ain't Got You (feat. Queen Charlotte's Global Orchestra) - Orchestral,Alicia Keys,https://open.spotify.com/album/220Eq2Z7tpEebUZDanHeVE,2023-05-03,2023-05-08,2023-07-31
Buy My Round,"['Nathaniel Rateliff & The Night Sweats', 'Nathaniel Rateliff']",https://open.spotify.com/album/2IWnXOBRdLybyCc4HgogCu,2023-05-05,2023-05-08,2023-07-31
What If I - Cook Brothers Version,"['Nathaniel Rateliff & The Night Sweats', 'Nathaniel Rateliff']",https://open.spotify.com/album/2IWnXOBRdLybyCc4HgogCu,2023-05-05,2023-05-08,2023-07-31
For Better or Worse,Blue Wednesday,https://open.spotify.com/album/3edPB9FVOdjFU6ObhGnMdC,2023-05-05,2023-05-08,2023-07-31
Boat,Ed Sheeran,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,2023-05-08,2023-07-31
Colourblind,Ed Sheeran,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,2023-05-08,2023-07-31
Wildflowers - Bonus Track,Ed Sheeran,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,2023-05-08,2023-07-31
心得,Uru,https://open.spotify.com/album/6vVdLDovF993mCA4dBayHz,2023-05-01,2023-05-08,2023-07-31
apart,DURDN,https://open.spotify.com/album/4L00KfJ0AfJ0lUEUNW0AGr,2023-04-05,2023-05-08,2023-07-31
Pancakes & Butter,Jason Mraz,https://open.spotify.com/album/0ct2cPZ49xWrgqTWk2P6Mx,2023-05-03,2023-05-08,2023-07-31
You Might Like It,Jason Mraz,https://open.spotify.com/album/0ct2cPZ49xWrgqTWk2P6Mx,2023-05-03,2023-05-08,2023-07-31
I Feel Like Dancing,Jason Mraz,https://open.spotify.com/album/0ct2cPZ49xWrgqTWk2P6Mx,2023-05-03,2023-05-08,2023-07-31
Symphony,HIRAIDAI,https://open.spotify.com/album/5gXLrip7tdaXELfwcjDeeu,2023-04-28,2023-05-08,2023-07-31
The Fate Of The One Not Chosen,mrld,https://open.spotify.com/album/1JGW6r7XiIfGurgJQxNNUo,2023-04-28,2023-05-08,2023-07-31
UNDERSTAND,keshi,https://open.spotify.com/album/7y33ncIO49DOPfqM6xtAkC,2023-04-25,2023-05-08,2023-07-31
Quiet Light,"[""j'san"", 'Pandrezz', 'Epektase']",https://open.spotify.com/album/4vEcaDfGkUDe32Dl3Py1AI,2023-04-28,2023-05-08,2023-07-31
You & I,Diego Gonzalez,https://open.spotify.com/album/0eP9tZfnTfXk8aSnqPRC15,2022-11-25,2023-05-08,2023-07-31
Starting Over,sumika,https://open.spotify.com/album/3d4K0E7Jisj18spw1y7rEF,2023-04-22,2023-05-08,2023-07-31
