name,artist,playlist_name,track_url,playlist_url,release_date,added_at,created_at,like
Leave It,Lil Silva,New Music Friday,https://open.spotify.com/track/4d53iJvfGbPyQGRnbtmtiW,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Bigger Than Life,Headie One,New Music Friday,https://open.spotify.com/track/5PqO45k0bwz7idhZYdbHSY,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Menace,Lloyd Banks,New Music Friday,https://open.spotify.com/track/1xX6wr2lEHsDmR72AFN0Hx,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
What A Night,Flo Rida,New Music Friday,https://open.spotify.com/track/3FUlqltjiMMJdyEPaYAUqK,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
All In A Dream,LP Giobbi,New Music Friday,https://open.spotify.com/track/11SEKnYpFCFRXnUap3Cso2,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Blue Dream Baby,Fancy Hagood,New Music Friday,https://open.spotify.com/track/2cHjdUBcdnnCGdubhCmLbM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
All Summer,Little Big Town,New Music Friday,https://open.spotify.com/track/4MA8WJAhL0P3hbD5SrZUUv,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Seasick,The Rare Occasions,New Music Friday,https://open.spotify.com/track/7fR3tnzsPKVNZTx4Ms871S,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
No Recognition,Aaron May,New Music Friday,https://open.spotify.com/track/36K0WAKZhRaTXvBIHjiNS7,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-25,2022-07-01T04:00:00Z,2022/07/05,False
Forever,DJ Drama,New Music Friday,https://open.spotify.com/track/0dOdo7YAPCRueBT5bGHtQk,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Berlin,Zion & Lennox,New Music Friday,https://open.spotify.com/track/2IzV2SPZQLadtA46ni3ICq,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Meli (II),Bicep,New Music Friday,https://open.spotify.com/track/6nGhGBz7uaE1RngnIFRKep,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
Believe the Hype (feat. Oli Sykes),Alice Longyu Gao,New Music Friday,https://open.spotify.com/track/0B8f2tTSavL7PzDy2X9jnB,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Timebomb (feat. MOD SUN),Two Friends,New Music Friday,https://open.spotify.com/track/4kAsc2vx4NBqk9dXn1nrZC,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
If He Wanted To He Would,Kylie Morgan,New Music Friday,https://open.spotify.com/track/3nei8eHEdiwwSfyoOCHPZI,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
American Spirit,Brian Kelley,New Music Friday,https://open.spotify.com/track/7IavhGuLKMXs5bl4bgIJKM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
"Julian, king of manhattan",renforshort,New Music Friday,https://open.spotify.com/track/69OR7bYhVphLuTd9dyJjT9,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Step Mom,Catie Turner,New Music Friday,https://open.spotify.com/track/33yL9mCGvvVCjLKCZsnm1w,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Best I Can,Savannah Conley,New Music Friday,https://open.spotify.com/track/7spqcauBWI88oEKjUgNebM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
Hard to Let Go,Men I Trust,New Music Friday,https://open.spotify.com/track/7lKN7pik3CelVWHWGp6DfB,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Teenage Dirtbag – Spotify Singles,Peach PRC,New Music Friday,https://open.spotify.com/track/2Ay91YgsEdMNV8eTzTT5sU,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
PTDOM,Tay Money,New Music Friday,https://open.spotify.com/track/5BfbwG8kBqNoHFrBJ6Ygt6,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
What I Want (feat. Jacquees),Enchanting,New Music Friday,https://open.spotify.com/track/00E8NOIw0fzADMNrzyQfEY,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Comfortable (feat. Fana Hues),THEY.,New Music Friday,https://open.spotify.com/track/3uYl97CFQFl14149UuSJ78,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Selfish,Bow Anderson,New Music Friday,https://open.spotify.com/track/7dy7fScRwbbmqateWfx5nN,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Up Down,Fiji Blue,New Music Friday,https://open.spotify.com/track/6HLtZhPygF6XrLVLkkaEYC,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Dandelion,Anna of the North,New Music Friday,https://open.spotify.com/track/5wC3UC33J8qiKRl3ecFaA3,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
CIGARETTES,Zachary Knowles,New Music Friday,https://open.spotify.com/track/2e1SliQSsHs1YutpnfuNYC,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Hope,Shinedown,New Music Friday,https://open.spotify.com/track/5glQ2KQjO3HZCh7TDyegvm,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
NOCTURNAL,MOTHICA,New Music Friday,https://open.spotify.com/track/0cGRxex1Zgi7NW9yeDa5PQ,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Jealousy,Siiickbrain,New Music Friday,https://open.spotify.com/track/1ioUAJiIHAoimp2QGhWXXM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Done Did (feat. Tay Keith),"Clay ""Krucial"" Perry III",New Music Friday,https://open.spotify.com/track/6mOhwREW6uVs6bzDUCaGgU,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
IF U EVER,Bino Rideaux,New Music Friday,https://open.spotify.com/track/41G3M9ewHTrDGNl5UKKlQl,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Cracked (I’m Him 2),iayze,New Music Friday,https://open.spotify.com/track/4NwPP9NVYwY5jc66hnaOls,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
COCONUT PERFUME,Ray Laurél,New Music Friday,https://open.spotify.com/track/7lMrIFrNAwSSdOrsk4glWa,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
country anywhere,mike.,New Music Friday,https://open.spotify.com/track/4TVlDWrY5vLvOT0uJgKDZ4,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Victoria’s Secret,Jax,New Music Friday,https://open.spotify.com/track/4svaKoxMMP7ImmKrD5hfQu,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Hell,Matilda Mann,New Music Friday,https://open.spotify.com/track/3DC8V0NDZ8h06R9xQhi0AH,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Lesbionic,Gia Woods,New Music Friday,https://open.spotify.com/track/35Kejpttob4ICouzMYjZg1,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Rush,Glimji,New Music Friday,https://open.spotify.com/track/1gwAzMEi7n9fovhhHwZ1MW,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Volar (feat. Los Legendarios),Wisin,New Music Friday,https://open.spotify.com/track/6hrLV324vAy3frmFZZvnEX,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-30,2022-07-01T04:00:00Z,2022/07/05,False
Since 91 (feat. $LUGG),Sonny Digital,New Music Friday,https://open.spotify.com/track/3vsHHMdo734N08AcJ7bzrq,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Legitimate,G Perico,New Music Friday,https://open.spotify.com/track/4481asU8i7Er5HV5Wi3wV5,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Sober (With Jeremih),Nakkia Gold,New Music Friday,https://open.spotify.com/track/3dZJ85uBHJpE2blaL9E1LE,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Thérèse,Maya Hawke,New Music Friday,https://open.spotify.com/track/1LklAGxyeK07JYRzw3Vzx9,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Pool Party,Abby Sage,New Music Friday,https://open.spotify.com/track/6g2lOCDWFDjYLscHr6LCoM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
"Yeah, I Like You",The Goo Goo Dolls,New Music Friday,https://open.spotify.com/track/6kNOYOpdMy0w67fC4XPc0q,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
USA,Filmore,New Music Friday,https://open.spotify.com/track/1Od5RPOmHmDoZ2HYct1IDg,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Fish In The Sea,Dustin Lynch,New Music Friday,https://open.spotify.com/track/7do6jSnRFiYyjsMWsWd09D,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-02-12,2022-07-01T04:00:00Z,2022/07/05,False
Never End Up Broke,Symba,New Music Friday,https://open.spotify.com/track/05DZcUyOZDX4OR2mc1RIrg,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
My World,KillBunk,New Music Friday,https://open.spotify.com/track/3GsQiEOwY9i3q9HQZQWxmr,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
I Don't Wanna Be Famous,NNAMDÏ,New Music Friday,https://open.spotify.com/track/3M5exU9iNMT007ul4xkEQb,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
Hey Dood,Peach Fuzz,New Music Friday,https://open.spotify.com/track/30cYv7CpWEiebqE7YOZ3AS,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-28,2022-07-01T04:00:00Z,2022/07/05,False
Rollin Around,Richie Quake,New Music Friday,https://open.spotify.com/track/4pArWSUgUPq1T3hmEoUBBR,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-29,2022-07-01T04:00:00Z,2022/07/05,False
Love You a Little Bit,Tanner Adell,New Music Friday,https://open.spotify.com/track/0JlPeDabMkPpmC9W7TI3BM,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-27,2022-07-01T04:00:00Z,2022/07/05,False
pity season,Victoria Canal,New Music Friday,https://open.spotify.com/track/2YGoL1hWHLGtfyij4zr0hC,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Bones (God Like You),Housewife,New Music Friday,https://open.spotify.com/track/0xn9TXLniq8n4GkxQt1ytH,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-06-27,2022-07-01T04:00:00Z,2022/07/05,False
Pushing 30,The Sunshine State,New Music Friday,https://open.spotify.com/track/5teQECKqh1Je40KT48YTrD,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-01,2022-07-01T04:00:00Z,2022/07/05,False
Party In The U.S.A.,Miley Cyrus,トップ50 - アメリカ合衆国,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2009-01-01,2022-07-05T12:27:26Z,2022/07/06,False
Born in the U.S.A.,Bruce Springsteen,トップ50 - アメリカ合衆国,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,1984-06-04,2022-07-05T12:27:26Z,2022/07/06,False
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,トップ50 - アメリカ合衆国,https://open.spotify.com/track/0M7mWKqwTIaVjYyxfZmtTa,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2002-01-01,2022-07-05T12:27:26Z,2022/07/06,False
Fortunate Son,Creedence Clearwater Revival,トップ50 - アメリカ合衆国,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,1969-11-02,2022-07-05T12:27:26Z,2022/07/06,False
Firework,Katy Perry,トップ50 - アメリカ合衆国,https://open.spotify.com/track/4r6eNCsrZnQWJzzvFh4nlg,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2010-01-01,2022-07-05T12:27:26Z,2022/07/06,False
Sweet Home Alabama,Lynyrd Skynyrd,トップ50 - アメリカ合衆国,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,1974-04-15,2022-07-05T12:27:26Z,2022/07/06,False
Brown Eyed Girl,Van Morrison,トップ50 - アメリカ合衆国,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,1967-09,2022-07-05T12:27:26Z,2022/07/06,False
バニラ,Kyanai,トップ50 - 日本,https://open.spotify.com/track/0zfNtgPJ5FLkbveRjSdCMb,https://open.spotify.com/playlist/37i9dQZEVXbKXQ4mDTEBXq,2022-03-09,2022-07-05T12:27:32Z,2022/07/06,False
TFW (That Feeling When),ENHYPEN,トップ50 - フィリピン,https://open.spotify.com/track/3bI34Ts8OMPfIpoPqzyZgM,https://open.spotify.com/playlist/37i9dQZEVXbNBz9cRCSFkY,2022-07-04,2022-07-05T12:27:29Z,2022/07/06,False
SHOUT OUT,ENHYPEN,トップ50 - フィリピン,https://open.spotify.com/track/5Z2DNRAhs6r4VdINVkRhYY,https://open.spotify.com/playlist/37i9dQZEVXbNBz9cRCSFkY,2022-07-04,2022-07-05T12:27:29Z,2022/07/06,False
Aankhon Se Batana,Dikshant,トップ50 - インド,https://open.spotify.com/track/1ZiReD9pPTttQWwSoYqdyH,https://open.spotify.com/playlist/37i9dQZEVXbLZ52XmnySJg,2022-04-12,2022-07-05T12:27:31Z,2022/07/06,False
Unstoppable,Sia,トップ50 - インド,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa,https://open.spotify.com/playlist/37i9dQZEVXbLZ52XmnySJg,2016-01-29,2022-07-05T12:27:31Z,2022/07/06,False
Hate It Or Love It,The Game,トップ50 - イギリス,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,https://open.spotify.com/playlist/37i9dQZEVXbLnolsZ8PSNw,2005,2022-07-05T12:27:24Z,2022/07/06,False
Gradation,10cm,トップ50 - 韓国,https://open.spotify.com/track/775S83AMYbQc8SYteOktTL,https://open.spotify.com/playlist/37i9dQZEVXbNxXF4SkHj9F,2022-07-03,2022-07-05T12:27:36Z,2022/07/06,False
Love Station,Lim Young Woong,トップ50 - 韓国,https://open.spotify.com/track/2D1xAiDD33nqcxtSMH30hO,https://open.spotify.com/playlist/37i9dQZEVXbNxXF4SkHj9F,2022-05-02,2022-07-05T12:27:36Z,2022/07/06,False
LA INOCENTE,Mora,トップ50 - スペイン,https://open.spotify.com/track/5jt25aFjW2kNoBqaEVaz5W,https://open.spotify.com/playlist/37i9dQZEVXbNFJfN1Vw8d9,2022-04-01,2022-07-05T12:27:29Z,2022/07/06,False
Thousand Miles,The Kid LAROI,トップ50 - オーストラリア,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-04-22,2022-07-05T12:27:26Z,2022/07/06,False
Following the Sun,SUPER-Hi,トップ50 - オーストラリア,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2021-08-20,2022-07-05T12:27:26Z,2022/07/06,False
THATS WHAT I WANT,Lil Nas X,トップ50 - オーストラリア,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2021-09-17,2022-07-05T12:27:26Z,2022/07/06,False
In The Stars,Benson Boone,トップ50 - オーストラリア,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-04-29,2022-07-05T12:27:26Z,2022/07/06,False
Die Young (feat. 347aidan),Sleepy Hallow,トップ50 - オーストラリア,https://open.spotify.com/track/6EbVuwU7EnKeF2hdpViXCH,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-05-25,2022-07-05T12:27:26Z,2022/07/06,False
Wait a Minute!,WILLOW,トップ50 - オーストラリア,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2015-01-11,2022-07-05T12:27:26Z,2022/07/06,False
10 Things I Hate About You,Leah Kate,トップ50 - オーストラリア,https://open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-03-23,2022-07-05T12:27:26Z,2022/07/06,False
Don’t Blame Me,Taylor Swift,トップ50 - オーストラリア,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2017-11-10,2022-07-05T12:27:26Z,2022/07/06,False
Iris,The Goo Goo Dolls,トップ50 - オーストラリア,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,1998-09-11,2022-07-05T12:27:26Z,2022/07/06,False
Big Energy,Latto,トップ50 - オーストラリア,https://open.spotify.com/track/4pi1G1x8tl9VfdD9bL3maT,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-03-25,2022-07-05T12:27:26Z,2022/07/06,False
Hold My Hand,Lady Gaga,トップ50 - オーストラリア,https://open.spotify.com/track/1c2hJSwcCfoPEw1su83Sw0,https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,2022-05-27,2022-07-05T12:27:26Z,2022/07/06,False
Layla,DJ Robin,トップ50 - ドイツ,https://open.spotify.com/track/3ujiq7yK4Uan5z4876fHLK,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-03-25,2022-07-05T12:27:25Z,2022/07/06,False
PARADISE,Liaze,トップ50 - ドイツ,https://open.spotify.com/track/2q7jpVfCtcuRwcur9nQeuC,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-05-20,2022-07-05T12:27:25Z,2022/07/06,False
Beautiful Girl,Luciano,トップ50 - ドイツ,https://open.spotify.com/track/2XRn6Qu0Wd1KvOND8JbaTx,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-04-28,2022-07-05T12:27:25Z,2022/07/06,False
Powerade,Ion Miles,トップ50 - ドイツ,https://open.spotify.com/track/35DkXhxqTMiQB582tfjowU,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-06-24,2022-07-05T12:27:25Z,2022/07/06,False
Sehnsucht,Miksu / Macloud,トップ50 - ドイツ,https://open.spotify.com/track/1W1N3usYjgI3XGQA0iX9Vq,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-03-04,2022-07-05T12:27:25Z,2022/07/06,False
We Made It,t-low,トップ50 - ドイツ,https://open.spotify.com/track/3JXdzlvJJrKlmfBfoCLsOo,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-05-20,2022-07-05T12:27:25Z,2022/07/06,False
Ohne Benzin,Domiziana,トップ50 - ドイツ,https://open.spotify.com/track/3a0F2N6rXJSibQTp77xH4f,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-03-04,2022-07-05T12:27:25Z,2022/07/06,False
Ferrari,James Hype,トップ50 - ドイツ,https://open.spotify.com/track/4zN21mbAuaD0WqtmaTZZeP,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-04-01,2022-07-05T12:27:25Z,2022/07/06,False
Dicht im Flieger,Julian Sommer,トップ50 - ドイツ,https://open.spotify.com/track/6sS77FZh2eJfYBsFUW6hjI,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-03-18,2022-07-05T12:27:25Z,2022/07/06,False
AUSMACHT,Emilio,トップ50 - ドイツ,https://open.spotify.com/track/6sDfeHgrQvvBFdg88Qq8TM,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-01,2022-07-05T12:27:25Z,2022/07/06,False
Belly Dancer,Imanbek,トップ50 - ドイツ,https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-02-18,2022-07-05T12:27:25Z,2022/07/06,False
Move Your Body,Öwnboss,トップ50 - ドイツ,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2021-10-29,2022-07-05T12:27:25Z,2022/07/06,False
COACHELLA,The Ironix,トップ50 - ドイツ,https://open.spotify.com/track/3gyRaifTaAoQrwtYiQu9ur,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-05-27,2022-07-05T12:27:25Z,2022/07/06,False
LEBENSLANG - HBz Remix,Tream,トップ50 - ドイツ,https://open.spotify.com/track/4FXX4P3dxc1JMBx5wVRJ5N,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-02-18,2022-07-05T12:27:25Z,2022/07/06,False
House of Memories,Panic! At The Disco,トップ50 - ドイツ,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2016-01-15,2022-07-05T12:27:25Z,2022/07/06,False
Die schönsten Tage,SDP,トップ50 - ドイツ,https://open.spotify.com/track/2ERn9fVsix3AyuVv7UN6RC,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-06-02,2022-07-05T12:27:25Z,2022/07/06,False
Rain In Ibiza,Felix Jaehn,トップ50 - ドイツ,https://open.spotify.com/track/5u8Y0lAUlBLwuhpXSDUGf4,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-02-25,2022-07-05T12:27:25Z,2022/07/06,False
Barrio,HoodBlaq,トップ50 - ドイツ,https://open.spotify.com/track/30RZmaMqWS7Ixkf8h83mtW,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-06-24,2022-07-05T12:27:25Z,2022/07/06,False
Weg von mir,CIVO,トップ50 - ドイツ,https://open.spotify.com/track/0h14I7cPYi1RZG6GmVpMso,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-01-28,2022-07-05T12:27:25Z,2022/07/06,False
I Believe,KAMRAD,トップ50 - ドイツ,https://open.spotify.com/track/2CewvqbfMOcnvYE3yayAJV,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-01-07,2022-07-05T12:27:25Z,2022/07/06,False
